State,State,Year,Crime Types
19061,Baja California Sur,2021,Robo
19062,Baja California Sur,2021,Robo
19063,Baja California Sur,2021,Robo
19064,Baja California Sur,2021,Robo
19065,Baja California Sur,2021,Robo
19066,Baja California Sur,2021,Robo
19067,Baja California Sur,2021,Robo
19068,Baja California Sur,2021,Robo
19069,Baja California Sur,2021,Robo
19070,Baja California Sur,2021,Robo
19071,Baja California Sur,2021,Robo
19072,Baja California Sur,2021,Robo
19073,Baja California Sur,2021,Robo
19074,Baja California Sur,2021,Robo
19075,Baja California Sur,2021,Robo
19076,Baja California Sur,2021,Robo
19077,Baja California Sur,2021,Robo
19078,Baja California Sur,2021,Robo
19079,Baja California Sur,2021,Robo
19080,Baja California Sur,2021,Robo
19081,Baja California Sur,2021,Robo
19082,Baja California Sur,2021,Robo
19083,Baja California Sur,2021,Robo
19084,Baja California Sur,2021,Robo
19085,Baja California Sur,2021,Robo
19086,Baja California Sur,2021,Robo
19087,Baja California Sur,2021,Fraude
19088,Baja California Sur,2021,Abuso de confianza
19089,Baja California Sur,2021,Extorsión
19090,Baja California Sur,2021,Daño a la propiedad
19091,Baja California Sur,2021,Despojo
19092,Baja California Sur,2021,Otros delitos contra el patrimonio
19093,Baja California Sur,2021,Violencia familiar
19094,Baja California Sur,2021,Violencia de género en todas sus modalidades distinta a la violencia familiar
19095,Baja California Sur,2021,Incumplimiento de obligaciones de asistencia familiar
19096,Baja California Sur,2021,Otros delitos contra la familia
19097,Baja California Sur,2021,Corrupción de menores
19098,Baja California Sur,2021,Trata de personas
19099,Baja California Sur,2021,Otros delitos contra la sociedad
19100,Baja California Sur,2021,Narcomenudeo
19101,Baja California Sur,2021,Amenazas
19102,Baja California Sur,2021,Allanamiento de morada
19103,Baja California Sur,2021,Evasión de presos
19104,Baja California Sur,2021,Falsedad
19105,Baja California Sur,2021,Falsificación
19106,Baja California Sur,2021,Contra el medio ambiente
19107,Baja California Sur,2021,Delitos cometidos por servidores públicos
19108,Baja California Sur,2021,Electorales
19109,Baja California Sur,2021,Otros delitos del Fuero Común
19110,Campeche,2021,Homicidio
19111,Campeche,2021,Homicidio
19112,Campeche,2021,Homicidio
19113,Campeche,2021,Homicidio
19114,Campeche,2021,Homicidio
19115,Campeche,2021,Homicidio
19116,Campeche,2021,Homicidio
19117,Campeche,2021,Homicidio
19118,Campeche,2021,Homicidio
19119,Campeche,2021,Lesiones
19120,Campeche,2021,Lesiones
19121,Campeche,2021,Lesiones
19122,Campeche,2021,Lesiones
19123,Campeche,2021,Lesiones
19124,Campeche,2021,Lesiones
19125,Campeche,2021,Lesiones
19126,Campeche,2021,Lesiones
19127,Campeche,2021,Lesiones
19128,Campeche,2021,Feminicidio
19129,Campeche,2021,Feminicidio
19130,Campeche,2021,Feminicidio
19131,Campeche,2021,Feminicidio
19132,Campeche,2021,Aborto
19133,Campeche,2021,Otros delitos que atentan contra la vida y la integridad corporal
19134,Campeche,2021,Secuestro
19135,Campeche,2021,Secuestro
19136,Campeche,2021,Secuestro
19137,Campeche,2021,Secuestro
19138,Campeche,2021,Secuestro
19139,Campeche,2021,Tráfico de menores
19140,Campeche,2021,Rapto
19141,Campeche,2021,Otros delitos que atentan contra la libertad personal
19142,Campeche,2021,Abuso sexual
19143,Campeche,2021,Acoso sexual
19144,Campeche,2021,Hostigamiento sexual
19145,Campeche,2021,Violación simple
19146,Campeche,2021,Violación equiparada
19147,Campeche,2021,Incesto
19148,Campeche,2021,Otros delitos que atentan contra la libertad y la seguridad sexual
19149,Campeche,2021,Robo
19150,Campeche,2021,Robo
19151,Campeche,2021,Robo
19152,Campeche,2021,Robo
19153,Campeche,2021,Robo
19154,Campeche,2021,Robo
19155,Campeche,2021,Robo
19156,Campeche,2021,Robo
19157,Campeche,2021,Robo
19158,Campeche,2021,Robo
19159,Campeche,2021,Robo
19160,Campeche,2021,Robo
19161,Campeche,2021,Robo
19162,Campeche,2021,Robo
19163,Campeche,2021,Robo
19164,Campeche,2021,Robo
19165,Campeche,2021,Robo
19166,Campeche,2021,Robo
19167,Campeche,2021,Robo
19168,Campeche,2021,Robo
19169,Campeche,2021,Robo
19170,Campeche,2021,Robo
19171,Campeche,2021,Robo
19172,Campeche,2021,Robo
19173,Campeche,2021,Robo
19174,Campeche,2021,Robo
19175,Campeche,2021,Robo
19176,Campeche,2021,Robo
19177,Campeche,2021,Robo
19178,Campeche,2021,Robo
19179,Campeche,2021,Robo
19180,Campeche,2021,Robo
19181,Campeche,2021,Robo
19182,Campeche,2021,Robo
19183,Campeche,2021,Robo
19184,Campeche,2021,Robo
19185,Campeche,2021,Fraude
19186,Campeche,2021,Abuso de confianza
19187,Campeche,2021,Extorsión
19188,Campeche,2021,Daño a la propiedad
19189,Campeche,2021,Despojo
19190,Campeche,2021,Otros delitos contra el patrimonio
19191,Campeche,2021,Violencia familiar
19192,Campeche,2021,Violencia de género en todas sus modalidades distinta a la violencia familiar
19193,Campeche,2021,Incumplimiento de obligaciones de asistencia familiar
19194,Campeche,2021,Otros delitos contra la familia
19195,Campeche,2021,Corrupción de menores
19196,Campeche,2021,Trata de personas
19197,Campeche,2021,Otros delitos contra la sociedad
19198,Campeche,2021,Narcomenudeo
19199,Campeche,2021,Amenazas
19200,Campeche,2021,Allanamiento de morada
19201,Campeche,2021,Evasión de presos
19202,Campeche,2021,Falsedad
19203,Campeche,2021,Falsificación
19204,Campeche,2021,Contra el medio ambiente
19205,Campeche,2021,Delitos cometidos por servidores públicos
19206,Campeche,2021,Electorales
19207,Campeche,2021,Otros delitos del Fuero Común
19208,Coahuila de Zaragoza,2021,Homicidio
19209,Coahuila de Zaragoza,2021,Homicidio
19210,Coahuila de Zaragoza,2021,Homicidio
19211,Coahuila de Zaragoza,2021,Homicidio
19212,Coahuila de Zaragoza,2021,Homicidio
19213,Coahuila de Zaragoza,2021,Homicidio
19214,Coahuila de Zaragoza,2021,Homicidio
19215,Coahuila de Zaragoza,2021,Homicidio
19216,Coahuila de Zaragoza,2021,Homicidio
19217,Coahuila de Zaragoza,2021,Lesiones
19218,Coahuila de Zaragoza,2021,Lesiones
19219,Coahuila de Zaragoza,2021,Lesiones
19220,Coahuila de Zaragoza,2021,Lesiones
19221,Coahuila de Zaragoza,2021,Lesiones
19222,Coahuila de Zaragoza,2021,Lesiones
19223,Coahuila de Zaragoza,2021,Lesiones
19224,Coahuila de Zaragoza,2021,Lesiones
19225,Coahuila de Zaragoza,2021,Lesiones
19226,Coahuila de Zaragoza,2021,Feminicidio
19227,Coahuila de Zaragoza,2021,Feminicidio
19228,Coahuila de Zaragoza,2021,Feminicidio
19229,Coahuila de Zaragoza,2021,Feminicidio
19230,Coahuila de Zaragoza,2021,Aborto
19231,Coahuila de Zaragoza,2021,Otros delitos que atentan contra la vida y la integridad corporal
19232,Coahuila de Zaragoza,2021,Secuestro
19233,Coahuila de Zaragoza,2021,Secuestro
19234,Coahuila de Zaragoza,2021,Secuestro
19235,Coahuila de Zaragoza,2021,Secuestro
19236,Coahuila de Zaragoza,2021,Secuestro
19237,Coahuila de Zaragoza,2021,Tráfico de menores
19238,Coahuila de Zaragoza,2021,Rapto
19239,Coahuila de Zaragoza,2021,Otros delitos que atentan contra la libertad personal
19240,Coahuila de Zaragoza,2021,Abuso sexual
19241,Coahuila de Zaragoza,2021,Acoso sexual
19242,Coahuila de Zaragoza,2021,Hostigamiento sexual
19243,Coahuila de Zaragoza,2021,Violación simple
19244,Coahuila de Zaragoza,2021,Violación equiparada
19245,Coahuila de Zaragoza,2021,Incesto
19246,Coahuila de Zaragoza,2021,Otros delitos que atentan contra la libertad y la seguridad sexual
19247,Coahuila de Zaragoza,2021,Robo
19248,Coahuila de Zaragoza,2021,Robo
19249,Coahuila de Zaragoza,2021,Robo
19250,Coahuila de Zaragoza,2021,Robo
19251,Coahuila de Zaragoza,2021,Robo
19252,Coahuila de Zaragoza,2021,Robo
19253,Coahuila de Zaragoza,2021,Robo
19254,Coahuila de Zaragoza,2021,Robo
19255,Coahuila de Zaragoza,2021,Robo
19256,Coahuila de Zaragoza,2021,Robo
19257,Coahuila de Zaragoza,2021,Robo
19258,Coahuila de Zaragoza,2021,Robo
19259,Coahuila de Zaragoza,2021,Robo
19260,Coahuila de Zaragoza,2021,Robo
19261,Coahuila de Zaragoza,2021,Robo
19262,Coahuila de Zaragoza,2021,Robo
19263,Coahuila de Zaragoza,2021,Robo
19264,Coahuila de Zaragoza,2021,Robo
19265,Coahuila de Zaragoza,2021,Robo
19266,Coahuila de Zaragoza,2021,Robo
19267,Coahuila de Zaragoza,2021,Robo
19268,Coahuila de Zaragoza,2021,Robo
19269,Coahuila de Zaragoza,2021,Robo
19270,Coahuila de Zaragoza,2021,Robo
19271,Coahuila de Zaragoza,2021,Robo
19272,Coahuila de Zaragoza,2021,Robo
19273,Coahuila de Zaragoza,2021,Robo
19274,Coahuila de Zaragoza,2021,Robo
19275,Coahuila de Zaragoza,2021,Robo
19276,Coahuila de Zaragoza,2021,Robo
19277,Coahuila de Zaragoza,2021,Robo
19278,Coahuila de Zaragoza,2021,Robo
19279,Coahuila de Zaragoza,2021,Robo
19280,Coahuila de Zaragoza,2021,Robo
19281,Coahuila de Zaragoza,2021,Robo
19282,Coahuila de Zaragoza,2021,Robo
19283,Coahuila de Zaragoza,2021,Fraude
19284,Coahuila de Zaragoza,2021,Abuso de confianza
19285,Coahuila de Zaragoza,2021,Extorsión
19286,Coahuila de Zaragoza,2021,Daño a la propiedad
19287,Coahuila de Zaragoza,2021,Despojo
19288,Coahuila de Zaragoza,2021,Otros delitos contra el patrimonio
19289,Coahuila de Zaragoza,2021,Violencia familiar
19290,Coahuila de Zaragoza,2021,Violencia de género en todas sus modalidades distinta a la violencia familiar
19291,Coahuila de Zaragoza,2021,Incumplimiento de obligaciones de asistencia familiar
19292,Coahuila de Zaragoza,2021,Otros delitos contra la familia
19293,Coahuila de Zaragoza,2021,Corrupción de menores
19294,Coahuila de Zaragoza,2021,Trata de personas
19295,Coahuila de Zaragoza,2021,Otros delitos contra la sociedad
19296,Coahuila de Zaragoza,2021,Narcomenudeo
19297,Coahuila de Zaragoza,2021,Amenazas
19298,Coahuila de Zaragoza,2021,Allanamiento de morada
19299,Coahuila de Zaragoza,2021,Evasión de presos
19300,Coahuila de Zaragoza,2021,Falsedad
19301,Coahuila de Zaragoza,2021,Falsificación
19302,Coahuila de Zaragoza,2021,Contra el medio ambiente
19303,Coahuila de Zaragoza,2021,Delitos cometidos por servidores públicos
19304,Coahuila de Zaragoza,2021,Electorales
19305,Coahuila de Zaragoza,2021,Otros delitos del Fuero Común
19306,Colima,2021,Homicidio
19307,Colima,2021,Homicidio
19308,Colima,2021,Homicidio
19309,Colima,2021,Homicidio
19310,Colima,2021,Homicidio
19311,Colima,2021,Homicidio
19312,Colima,2021,Homicidio
19313,Colima,2021,Homicidio
19314,Colima,2021,Homicidio
19315,Colima,2021,Lesiones
19316,Colima,2021,Lesiones
19317,Colima,2021,Lesiones
19318,Colima,2021,Lesiones
19319,Colima,2021,Lesiones
19320,Colima,2021,Lesiones
19321,Colima,2021,Lesiones
19322,Colima,2021,Lesiones
19323,Colima,2021,Lesiones
19324,Colima,2021,Feminicidio
19325,Colima,2021,Feminicidio
19326,Colima,2021,Feminicidio
19327,Colima,2021,Feminicidio
19328,Colima,2021,Aborto
19329,Colima,2021,Otros delitos que atentan contra la vida y la integridad corporal
19330,Colima,2021,Secuestro
19331,Colima,2021,Secuestro
19332,Colima,2021,Secuestro
19333,Colima,2021,Secuestro
19334,Colima,2021,Secuestro
19335,Colima,2021,Tráfico de menores
19336,Colima,2021,Rapto
19337,Colima,2021,Otros delitos que atentan contra la libertad personal
19338,Colima,2021,Abuso sexual
19339,Colima,2021,Acoso sexual
19340,Colima,2021,Hostigamiento sexual
19341,Colima,2021,Violación simple
19342,Colima,2021,Violación equiparada
19343,Colima,2021,Incesto
19344,Colima,2021,Otros delitos que atentan contra la libertad y la seguridad sexual
19345,Colima,2021,Robo
19346,Colima,2021,Robo
19347,Colima,2021,Robo
19348,Colima,2021,Robo
19349,Colima,2021,Robo
19350,Colima,2021,Robo
19351,Colima,2021,Robo
19352,Colima,2021,Robo
19353,Colima,2021,Robo
19354,Colima,2021,Robo
19355,Colima,2021,Robo
19356,Colima,2021,Robo
19357,Colima,2021,Robo
19358,Colima,2021,Robo
19359,Colima,2021,Robo
19360,Colima,2021,Robo
19361,Colima,2021,Robo
19362,Colima,2021,Robo
19363,Colima,2021,Robo
19364,Colima,2021,Robo
19365,Colima,2021,Robo
19366,Colima,2021,Robo
19367,Colima,2021,Robo
19368,Colima,2021,Robo
19369,Colima,2021,Robo
19370,Colima,2021,Robo
19371,Colima,2021,Robo
19372,Colima,2021,Robo
19373,Colima,2021,Robo
19374,Colima,2021,Robo
19375,Colima,2021,Robo
19376,Colima,2021,Robo
19377,Colima,2021,Robo
19378,Colima,2021,Robo
19379,Colima,2021,Robo
19380,Colima,2021,Robo
19381,Colima,2021,Fraude
19382,Colima,2021,Abuso de confianza
19383,Colima,2021,Extorsión
19384,Colima,2021,Daño a la propiedad
19385,Colima,2021,Despojo
19386,Colima,2021,Otros delitos contra el patrimonio
19387,Colima,2021,Violencia familiar
19388,Colima,2021,Violencia de género en todas sus modalidades distinta a la violencia familiar
19389,Colima,2021,Incumplimiento de obligaciones de asistencia familiar
19390,Colima,2021,Otros delitos contra la familia
19391,Colima,2021,Corrupción de menores
19392,Colima,2021,Trata de personas
19393,Colima,2021,Otros delitos contra la sociedad
19394,Colima,2021,Narcomenudeo
19395,Colima,2021,Amenazas
19396,Colima,2021,Allanamiento de morada
19397,Colima,2021,Evasión de presos
19398,Colima,2021,Falsedad
19399,Colima,2021,Falsificación
19400,Colima,2021,Contra el medio ambiente
19401,Colima,2021,Delitos cometidos por servidores públicos
19402,Colima,2021,Electorales
19403,Colima,2021,Otros delitos del Fuero Común
19404,Chiapas,2021,Homicidio
19405,Chiapas,2021,Homicidio
19406,Chiapas,2021,Homicidio
19407,Chiapas,2021,Homicidio
19408,Chiapas,2021,Homicidio
19409,Chiapas,2021,Homicidio
19410,Chiapas,2021,Homicidio
19411,Chiapas,2021,Homicidio
19412,Chiapas,2021,Homicidio
19413,Chiapas,2021,Lesiones
19414,Chiapas,2021,Lesiones
19415,Chiapas,2021,Lesiones
19416,Chiapas,2021,Lesiones
19417,Chiapas,2021,Lesiones
19418,Chiapas,2021,Lesiones
19419,Chiapas,2021,Lesiones
19420,Chiapas,2021,Lesiones
19421,Chiapas,2021,Lesiones
19422,Chiapas,2021,Feminicidio
19423,Chiapas,2021,Feminicidio
19424,Chiapas,2021,Feminicidio
19425,Chiapas,2021,Feminicidio
19426,Chiapas,2021,Aborto
19427,Chiapas,2021,Otros delitos que atentan contra la vida y la integridad corporal
19428,Chiapas,2021,Secuestro
19429,Chiapas,2021,Secuestro
19430,Chiapas,2021,Secuestro
19431,Chiapas,2021,Secuestro
19432,Chiapas,2021,Secuestro
19433,Chiapas,2021,Tráfico de menores
19434,Chiapas,2021,Rapto
19435,Chiapas,2021,Otros delitos que atentan contra la libertad personal
19436,Chiapas,2021,Abuso sexual
19437,Chiapas,2021,Acoso sexual
19438,Chiapas,2021,Hostigamiento sexual
19439,Chiapas,2021,Violación simple
19440,Chiapas,2021,Violación equiparada
19441,Chiapas,2021,Incesto
19442,Chiapas,2021,Otros delitos que atentan contra la libertad y la seguridad sexual
19443,Chiapas,2021,Robo
19444,Chiapas,2021,Robo
19445,Chiapas,2021,Robo
19446,Chiapas,2021,Robo
19447,Chiapas,2021,Robo
19448,Chiapas,2021,Robo
19449,Chiapas,2021,Robo
19450,Chiapas,2021,Robo
19451,Chiapas,2021,Robo
19452,Chiapas,2021,Robo
19453,Chiapas,2021,Robo
19454,Chiapas,2021,Robo
19455,Chiapas,2021,Robo
19456,Chiapas,2021,Robo
19457,Chiapas,2021,Robo
19458,Chiapas,2021,Robo
19459,Chiapas,2021,Robo
19460,Chiapas,2021,Robo
19461,Chiapas,2021,Robo
19462,Chiapas,2021,Robo
19463,Chiapas,2021,Robo
19464,Chiapas,2021,Robo
19465,Chiapas,2021,Robo
19466,Chiapas,2021,Robo
19467,Chiapas,2021,Robo
19468,Chiapas,2021,Robo
19469,Chiapas,2021,Robo
19470,Chiapas,2021,Robo
19471,Chiapas,2021,Robo
19472,Chiapas,2021,Robo
19473,Chiapas,2021,Robo
19474,Chiapas,2021,Robo
19475,Chiapas,2021,Robo
19476,Chiapas,2021,Robo
19477,Chiapas,2021,Robo
19478,Chiapas,2021,Robo
19479,Chiapas,2021,Fraude
19480,Chiapas,2021,Abuso de confianza
19481,Chiapas,2021,Extorsión
19482,Chiapas,2021,Daño a la propiedad
19483,Chiapas,2021,Despojo
19484,Chiapas,2021,Otros delitos contra el patrimonio
19485,Chiapas,2021,Violencia familiar
19486,Chiapas,2021,Violencia de género en todas sus modalidades distinta a la violencia familiar
19487,Chiapas,2021,Incumplimiento de obligaciones de asistencia familiar
19488,Chiapas,2021,Otros delitos contra la familia
19489,Chiapas,2021,Corrupción de menores
19490,Chiapas,2021,Trata de personas
19491,Chiapas,2021,Otros delitos contra la sociedad
19492,Chiapas,2021,Narcomenudeo
19493,Chiapas,2021,Amenazas
19494,Chiapas,2021,Allanamiento de morada
19495,Chiapas,2021,Evasión de presos
19496,Chiapas,2021,Falsedad
19497,Chiapas,2021,Falsificación
19498,Chiapas,2021,Contra el medio ambiente
19499,Chiapas,2021,Delitos cometidos por servidores públicos
19500,Chiapas,2021,Electorales
19501,Chiapas,2021,Otros delitos del Fuero Común
19502,Chihuahua,2021,Homicidio
19503,Chihuahua,2021,Homicidio
19504,Chihuahua,2021,Homicidio
19505,Chihuahua,2021,Homicidio
19506,Chihuahua,2021,Homicidio
19507,Chihuahua,2021,Homicidio
19508,Chihuahua,2021,Homicidio
19509,Chihuahua,2021,Homicidio
19510,Chihuahua,2021,Homicidio
19511,Chihuahua,2021,Lesiones
19512,Chihuahua,2021,Lesiones
19513,Chihuahua,2021,Lesiones
19514,Chihuahua,2021,Lesiones
19515,Chihuahua,2021,Lesiones
19516,Chihuahua,2021,Lesiones
19517,Chihuahua,2021,Lesiones
19518,Chihuahua,2021,Lesiones
19519,Chihuahua,2021,Lesiones
19520,Chihuahua,2021,Feminicidio
19521,Chihuahua,2021,Feminicidio
19522,Chihuahua,2021,Feminicidio
19523,Chihuahua,2021,Feminicidio
19524,Chihuahua,2021,Aborto
19525,Chihuahua,2021,Otros delitos que atentan contra la vida y la integridad corporal
19526,Chihuahua,2021,Secuestro
19527,Chihuahua,2021,Secuestro
19528,Chihuahua,2021,Secuestro
19529,Chihuahua,2021,Secuestro
19530,Chihuahua,2021,Secuestro
19531,Chihuahua,2021,Tráfico de menores
19532,Chihuahua,2021,Rapto
19533,Chihuahua,2021,Otros delitos que atentan contra la libertad personal
19534,Chihuahua,2021,Abuso sexual
19535,Chihuahua,2021,Acoso sexual
19536,Chihuahua,2021,Hostigamiento sexual
19537,Chihuahua,2021,Violación simple
19538,Chihuahua,2021,Violación equiparada
19539,Chihuahua,2021,Incesto
19540,Chihuahua,2021,Otros delitos que atentan contra la libertad y la seguridad sexual
19541,Chihuahua,2021,Robo
19542,Chihuahua,2021,Robo
19543,Chihuahua,2021,Robo
19544,Chihuahua,2021,Robo
19545,Chihuahua,2021,Robo
19546,Chihuahua,2021,Robo
19547,Chihuahua,2021,Robo
19548,Chihuahua,2021,Robo
19549,Chihuahua,2021,Robo
19550,Chihuahua,2021,Robo
19551,Chihuahua,2021,Robo
19552,Chihuahua,2021,Robo
19553,Chihuahua,2021,Robo
19554,Chihuahua,2021,Robo
19555,Chihuahua,2021,Robo
19556,Chihuahua,2021,Robo
19557,Chihuahua,2021,Robo
19558,Chihuahua,2021,Robo
19559,Chihuahua,2021,Robo
19560,Chihuahua,2021,Robo
19561,Chihuahua,2021,Robo
19562,Chihuahua,2021,Robo
19563,Chihuahua,2021,Robo
19564,Chihuahua,2021,Robo
19565,Chihuahua,2021,Robo
19566,Chihuahua,2021,Robo
19567,Chihuahua,2021,Robo
19568,Chihuahua,2021,Robo
19569,Chihuahua,2021,Robo
19570,Chihuahua,2021,Robo
19571,Chihuahua,2021,Robo
19572,Chihuahua,2021,Robo
19573,Chihuahua,2021,Robo
19574,Chihuahua,2021,Robo
19575,Chihuahua,2021,Robo
19576,Chihuahua,2021,Robo
19577,Chihuahua,2021,Fraude
19578,Chihuahua,2021,Abuso de confianza
19579,Chihuahua,2021,Extorsión
19580,Chihuahua,2021,Daño a la propiedad
19581,Chihuahua,2021,Despojo
19582,Chihuahua,2021,Otros delitos contra el patrimonio
19583,Chihuahua,2021,Violencia familiar
19584,Chihuahua,2021,Violencia de género en todas sus modalidades distinta a la violencia familiar
19585,Chihuahua,2021,Incumplimiento de obligaciones de asistencia familiar
19586,Chihuahua,2021,Otros delitos contra la familia
19587,Chihuahua,2021,Corrupción de menores
19588,Chihuahua,2021,Trata de personas
19589,Chihuahua,2021,Otros delitos contra la sociedad
19590,Chihuahua,2021,Narcomenudeo
19591,Chihuahua,2021,Amenazas
19592,Chihuahua,2021,Allanamiento de morada
19593,Chihuahua,2021,Evasión de presos
19594,Chihuahua,2021,Falsedad
19595,Chihuahua,2021,Falsificación
19596,Chihuahua,2021,Contra el medio ambiente
19597,Chihuahua,2021,Delitos cometidos por servidores públicos
19598,Chihuahua,2021,Electorales
19599,Chihuahua,2021,Otros delitos del Fuero Común
19600,Ciudad de México,2021,Homicidio
19601,Ciudad de México,2021,Homicidio
19602,Ciudad de México,2021,Homicidio
19603,Ciudad de México,2021,Homicidio
19604,Ciudad de México,2021,Homicidio
19605,Ciudad de México,2021,Homicidio
19606,Ciudad de México,2021,Homicidio
19607,Ciudad de México,2021,Homicidio
19608,Ciudad de México,2021,Homicidio
19609,Ciudad de México,2021,Lesiones
19610,Ciudad de México,2021,Lesiones
19611,Ciudad de México,2021,Lesiones
19612,Ciudad de México,2021,Lesiones
19613,Ciudad de México,2021,Lesiones
19614,Ciudad de México,2021,Lesiones
19615,Ciudad de México,2021,Lesiones
19616,Ciudad de México,2021,Lesiones
19617,Ciudad de México,2021,Lesiones
19618,Ciudad de México,2021,Feminicidio
19619,Ciudad de México,2021,Feminicidio
19620,Ciudad de México,2021,Feminicidio
19621,Ciudad de México,2021,Feminicidio
19622,Ciudad de México,2021,Aborto
19623,Ciudad de México,2021,Otros delitos que atentan contra la vida y la integridad corporal
19624,Ciudad de México,2021,Secuestro
19625,Ciudad de México,2021,Secuestro
19626,Ciudad de México,2021,Secuestro
19627,Ciudad de México,2021,Secuestro
19628,Ciudad de México,2021,Secuestro
19629,Ciudad de México,2021,Tráfico de menores
19630,Ciudad de México,2021,Rapto
19631,Ciudad de México,2021,Otros delitos que atentan contra la libertad personal
19632,Ciudad de México,2021,Abuso sexual
19633,Ciudad de México,2021,Acoso sexual
19634,Ciudad de México,2021,Hostigamiento sexual
19635,Ciudad de México,2021,Violación simple
19636,Ciudad de México,2021,Violación equiparada
19637,Ciudad de México,2021,Incesto
19638,Ciudad de México,2021,Otros delitos que atentan contra la libertad y la seguridad sexual
19639,Ciudad de México,2021,Robo
19640,Ciudad de México,2021,Robo
19641,Ciudad de México,2021,Robo
19642,Ciudad de México,2021,Robo
19643,Ciudad de México,2021,Robo
19644,Ciudad de México,2021,Robo
19645,Ciudad de México,2021,Robo
19646,Ciudad de México,2021,Robo
19647,Ciudad de México,2021,Robo
19648,Ciudad de México,2021,Robo
19649,Ciudad de México,2021,Robo
19650,Ciudad de México,2021,Robo
19651,Ciudad de México,2021,Robo
19652,Ciudad de México,2021,Robo
19653,Ciudad de México,2021,Robo
19654,Ciudad de México,2021,Robo
19655,Ciudad de México,2021,Robo
19656,Ciudad de México,2021,Robo
19657,Ciudad de México,2021,Robo
19658,Ciudad de México,2021,Robo
19659,Ciudad de México,2021,Robo
19660,Ciudad de México,2021,Robo
19661,Ciudad de México,2021,Robo
19662,Ciudad de México,2021,Robo
19663,Ciudad de México,2021,Robo
19664,Ciudad de México,2021,Robo
19665,Ciudad de México,2021,Robo
19666,Ciudad de México,2021,Robo
19667,Ciudad de México,2021,Robo
19668,Ciudad de México,2021,Robo
19669,Ciudad de México,2021,Robo
19670,Ciudad de México,2021,Robo
19671,Ciudad de México,2021,Robo
19672,Ciudad de México,2021,Robo
19673,Ciudad de México,2021,Robo
19674,Ciudad de México,2021,Robo
19675,Ciudad de México,2021,Fraude
19676,Ciudad de México,2021,Abuso de confianza
19677,Ciudad de México,2021,Extorsión
19678,Ciudad de México,2021,Daño a la propiedad
19679,Ciudad de México,2021,Despojo
19680,Ciudad de México,2021,Otros delitos contra el patrimonio
19681,Ciudad de México,2021,Violencia familiar
19682,Ciudad de México,2021,Violencia de género en todas sus modalidades distinta a la violencia familiar
19683,Ciudad de México,2021,Incumplimiento de obligaciones de asistencia familiar
19684,Ciudad de México,2021,Otros delitos contra la familia
19685,Ciudad de México,2021,Corrupción de menores
19686,Ciudad de México,2021,Trata de personas
19687,Ciudad de México,2021,Otros delitos contra la sociedad
19688,Ciudad de México,2021,Narcomenudeo
19689,Ciudad de México,2021,Amenazas
19690,Ciudad de México,2021,Allanamiento de morada
19691,Ciudad de México,2021,Evasión de presos
19692,Ciudad de México,2021,Falsedad
19693,Ciudad de México,2021,Falsificación
19694,Ciudad de México,2021,Contra el medio ambiente
19695,Ciudad de México,2021,Delitos cometidos por servidores públicos
19696,Ciudad de México,2021,Electorales
19697,Ciudad de México,2021,Otros delitos del Fuero Común
19698,Durango,2021,Homicidio
19699,Durango,2021,Homicidio
19700,Durango,2021,Homicidio
19701,Durango,2021,Homicidio
19702,Durango,2021,Homicidio
19703,Durango,2021,Homicidio
19704,Durango,2021,Homicidio
19705,Durango,2021,Homicidio
19706,Durango,2021,Homicidio
19707,Durango,2021,Lesiones
19708,Durango,2021,Lesiones
19709,Durango,2021,Lesiones
19710,Durango,2021,Lesiones
19711,Durango,2021,Lesiones
19712,Durango,2021,Lesiones
19713,Durango,2021,Lesiones
19714,Durango,2021,Lesiones
19715,Durango,2021,Lesiones
19716,Durango,2021,Feminicidio
19717,Durango,2021,Feminicidio
19718,Durango,2021,Feminicidio
19719,Durango,2021,Feminicidio
19720,Durango,2021,Aborto
19721,Durango,2021,Otros delitos que atentan contra la vida y la integridad corporal
19722,Durango,2021,Secuestro
19723,Durango,2021,Secuestro
19724,Durango,2021,Secuestro
19725,Durango,2021,Secuestro
19726,Durango,2021,Secuestro
19727,Durango,2021,Tráfico de menores
19728,Durango,2021,Rapto
19729,Durango,2021,Otros delitos que atentan contra la libertad personal
19730,Durango,2021,Abuso sexual
19731,Durango,2021,Acoso sexual
19732,Durango,2021,Hostigamiento sexual
19733,Durango,2021,Violación simple
19734,Durango,2021,Violación equiparada
19735,Durango,2021,Incesto
19736,Durango,2021,Otros delitos que atentan contra la libertad y la seguridad sexual
19737,Durango,2021,Robo
19738,Durango,2021,Robo
19739,Durango,2021,Robo
19740,Durango,2021,Robo
19741,Durango,2021,Robo
19742,Durango,2021,Robo
19743,Durango,2021,Robo
19744,Durango,2021,Robo
19745,Durango,2021,Robo
19746,Durango,2021,Robo
19747,Durango,2021,Robo
19748,Durango,2021,Robo
19749,Durango,2021,Robo
19750,Durango,2021,Robo
19751,Durango,2021,Robo
19752,Durango,2021,Robo
19753,Durango,2021,Robo
19754,Durango,2021,Robo
19755,Durango,2021,Robo
19756,Durango,2021,Robo
19757,Durango,2021,Robo
19758,Durango,2021,Robo
19759,Durango,2021,Robo
19760,Durango,2021,Robo
19761,Durango,2021,Robo
19762,Durango,2021,Robo
19763,Durango,2021,Robo
19764,Durango,2021,Robo
19765,Durango,2021,Robo
19766,Durango,2021,Robo
